,cmplnt_num,cmplnt_fr_dt,crm_atpt_cptd_cd,juris_desc,law_cat_cd,loc_of_occur_desc,ofns_desc,susp_age_group,susp_race,susp_sex,vic_age_group,vic_race,vic_sex,latitude,longitude
601,605573001,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,UNKNOWN,UNKNOWN,U,45-64,WHITE,M,40.54745323500004,-74.15579002899995
602,794808920,2021-11-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,18-24,BLACK,M,UNKNOWN,UNKNOWN,D,40.65577085600006,-73.86325607899995
603,206241928,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,ROBBERY,UNKNOWN,UNKNOWN,U,25-44,WHITE HISPANIC,M,40.67252910000008,-73.89603055799995
604,745553990,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,18-24,BLACK,F,45-64,WHITE,M,40.690222736000074,-73.85823087899996
605,223764131,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,CRIMINAL TRESPASS,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,40.850288299000056,-73.90387111799998
606,879672332,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,45-64,WHITE HISPANIC,M,25-44,WHITE HISPANIC,M,40.75660662900003,-73.75090830899995
607,387575489,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,25-44,BLACK,M,25-44,WHITE,M,40.56067706700002,-74.16982433399994
608,539174732,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,REAR OF,PETIT LARCENY,UNKNOWN,WHITE HISPANIC,M,UNKNOWN,UNKNOWN,D,40.80174236200002,-73.96772493099996
609,344871948,2021-12-22T00:00:00.000,COMPLETED,N.Y. TRANSIT POLICE,MISDEMEANOR,INSIDE,PETIT LARCENY,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,E,40.804384046000045,-73.93742166899995
610,795149486,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY OF MOTOR VEHICLE,UNKNOWN,UNKNOWN,U,25-44,WHITE HISPANIC,F,40.85050675000008,-73.83118446299993
611,719065912,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,25-44,WHITE,M,18-24,WHITE HISPANIC,F,40.82487478100006,-73.95172882299995
612,794323160,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,UNKNOWN,UNKNOWN,F,25-44,WHITE HISPANIC,F,40.74060384200004,-73.85677765199993
613,365496758,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,25-44,UNKNOWN,M,25-44,ASIAN / PACIFIC ISLANDER,M,40.629318080000075,-74.00703017899998
614,325471366,2021-12-25T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,UNKNOWN,WHITE HISPANIC,M,45-64,BLACK,M,40.84711223000005,-73.91747680999998
615,698324841,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,25-44,WHITE HISPANIC,F,65+,ASIAN / PACIFIC ISLANDER,M,40.738213425000026,-73.71849301499998
616,397286390,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,MURDER & NON-NEGL. MANSLAUGHTER,UNKNOWN,UNKNOWN,U,25-44,BLACK,F,40.769743719000076,-73.90987205399993
617,112775746,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,UNKNOWN,UNKNOWN,U,45-64,WHITE,M,40.57428568800003,-74.10591440499996
618,775500885,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,OFFENSES INVOLVING FRAUD,UNKNOWN,BLACK,M,UNKNOWN,UNKNOWN,E,40.63214066200004,-74.02155690699995
619,803435181,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,25-44,ASIAN / PACIFIC ISLANDER,M,<18,WHITE HISPANIC,F,40.73962414900007,-73.89220900499998
620,678926231,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,OPPOSITE OF,PETIT LARCENY,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,40.80148755200002,-73.96036389799998
621,137921808,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,25-44,UNKNOWN,M,25-44,ASIAN / PACIFIC ISLANDER,M,40.75066941200004,-73.98778071099997
622,469735250,2021-12-23T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,VIOLATION,INSIDE,HARRASSMENT 2,25-44,WHITE HISPANIC,M,45-64,BLACK,M,40.87419065500006,-73.90911578099998
623,701008276,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,FRONT OF,HARRASSMENT 2,18-24,BLACK,F,25-44,BLACK,F,40.677584695000064,-73.94838521299994
624,208806635,2021-12-30T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,25-44,WHITE,M,25-44,BLACK,M,40.731209233000065,-73.81490724299994
625,688992124,2021-12-24T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,25-44,WHITE HISPANIC,F,25-44,WHITE HISPANIC,M,40.84116361700006,-73.91262321499994
626,417486641,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,UNKNOWN,UNKNOWN,U,25-44,BLACK,F,40.69708225800008,-73.78569715799993
627,107982185,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,FRONT OF,HARRASSMENT 2,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,F,40.849050687000044,-73.900923445
628,334914703,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,18-24,WHITE HISPANIC,M,UNKNOWN,UNKNOWN,D,40.69519897600002,-73.95084903199995
629,798696212,2021-12-31T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,25-44,BLACK,M,25-44,WHITE HISPANIC,M,40.65729734400003,-73.95318000399999
630,840165855,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,25-44,BLACK,M,UNKNOWN,UNKNOWN,D,40.71358228500004,-73.98783079499998
631,761970309,2021-12-24T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,45-64,BLACK,F,45-64,WHITE HISPANIC,F,40.83150836600004,-73.89679755899994
632,745714302,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,45-64,BLACK,F,UNKNOWN,UNKNOWN,E,40.71193602900007,-73.78519129999995
633,772251572,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,UNKNOWN,UNKNOWN,U,18-24,BLACK,F,40.814267648000055,-73.94818528599995
634,104648213,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,INTOXICATED & IMPAIRED DRIVING,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,E,40.62893067500005,-74.01178558599996
635,345484953,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY OF MOTOR VEHICLE,45-64,BLACK,F,25-44,BLACK,M,40.59434190700006,-73.957915917
636,105413873,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,VEHICLE AND TRAFFIC LAWS,25-44,UNKNOWN,M,45-64,WHITE HISPANIC,M,40.73432211100004,-73.93801788699994
637,144516141,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,45-64,BLACK,M,25-44,WHITE HISPANIC,M,40.70845915600006,-73.91025428599994
638,422240730,2021-12-25T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,UNKNOWN,BLACK,M,25-44,BLACK,M,40.82759078500004,-73.89582802499997
639,521079750,2021-12-24T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,FRONT OF,HARRASSMENT 2,25-44,BLACK,M,25-44,WHITE,F,40.70734488700003,-73.83005016999994
640,772774606,2021-12-21T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,FRONT OF,HARRASSMENT 2,UNKNOWN,UNKNOWN,U,25-44,BLACK,F,40.82182142700003,-73.89587318699995
641,195710064,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,UNKNOWN,UNKNOWN,U,45-64,BLACK,M,40.62181359900006,-73.91992389799998
642,181691142,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,40.76271746300005,-73.97837123599999
643,258416286,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,VEHICLE AND TRAFFIC LAWS,45-64,WHITE HISPANIC,M,18-24,WHITE HISPANIC,M,40.76382395900004,-73.88042679799997
644,216136809,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,OTHER OFFENSES RELATED TO THEF,UNKNOWN,WHITE HISPANIC,M,45-64,UNKNOWN,M,40.67101831200006,-73.92238464199994
645,178007791,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,PETIT LARCENY,45-64,BLACK,M,UNKNOWN,UNKNOWN,D,40.739882419000025,-73.98666041099993
646,518070575,2021-12-20T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,40.71450401200008,-73.93629401899994
647,772565905,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,FORGERY,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,E,40.83755445000003,-73.86682522999998
648,324378855,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,25-44,ASIAN / PACIFIC ISLANDER,M,18-24,BLACK,M,40.86595276200006,-73.83037154499993
649,227491648,2021-07-07T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,UNAUTHORIZED USE OF A VEHICLE,UNKNOWN,UNKNOWN,U,45-64,BLACK,F,40.64894086900005,-73.88494631099996
650,262133470,2021-12-31T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,25-44,BLACK HISPANIC,M,25-44,WHITE,F,40.72227273800007,-74.00486096199995
651,952037835,2021-12-21T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,UNKNOWN,BLACK,M,25-44,WHITE HISPANIC,M,40.74109714600007,-73.89415891799997
652,189161267,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,PETIT LARCENY,45-64,BLACK,M,UNKNOWN,UNKNOWN,D,40.63688682200007,-73.92639128899998
653,892864757,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,25-44,BLACK HISPANIC,F,65+,UNKNOWN,M,40.65962153800007,-73.95868209299994
654,497953254,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,25-44,UNKNOWN,F,45-64,BLACK,F,40.821412449000036,-73.89894129299995
655,120858443,2021-12-25T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,18-24,WHITE HISPANIC,M,25-44,ASIAN / PACIFIC ISLANDER,M,40.74849773600005,-73.86354575599995
656,432793062,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,45-64,BLACK,M,25-44,WHITE HISPANIC,F,40.866162675000055,-73.90269845299997
657,307318572,2021-12-26T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,25-44,BLACK,M,<18,WHITE HISPANIC,M,40.63508230600007,-73.88759314999999
658,390334732,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,UNKNOWN,UNKNOWN,U,45-64,BLACK,F,40.67911764600007,-73.93989348699995
659,176206756,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,UNKNOWN,WHITE,M,45-64,ASIAN / PACIFIC ISLANDER,F,40.73381985200007,-73.87163311999996
660,885217160,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,PETIT LARCENY,25-44,WHITE,F,25-44,BLACK,D,40.82354469200004,-73.83640160899995
661,687952562,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,PETIT LARCENY,18-24,BLACK,M,UNKNOWN,UNKNOWN,D,40.75043076800005,-73.98928217599996
662,368855188,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,OPPOSITE OF,PETIT LARCENY,18-24,BLACK,M,UNKNOWN,UNKNOWN,D,40.71997166800003,-73.84423528699995
663,126350636,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,PETIT LARCENY,UNKNOWN,BLACK,M,UNKNOWN,UNKNOWN,D,40.714617135000026,-74.01144362299993
664,508204006,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,BURGLARY,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,40.67320098900007,-73.95416021599993
665,450282587,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,UNKNOWN,UNKNOWN,U,25-44,BLACK,F,40.65732259300006,-73.91196656999993
666,187729905,2021-12-24T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,18-24,BLACK,F,18-24,BLACK,F,40.85592989000003,-73.89579448399996
667,528495666,2021-11-01T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,OFF. AGNST PUB ORD SENSBLTY &,UNKNOWN,BLACK,M,25-44,WHITE,F,40.72637977800008,-73.97872216899998
668,702219856,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,OPPOSITE OF,GRAND LARCENY,25-44,BLACK,M,45-64,WHITE,F,40.758232371000084,-73.97743058499998
669,725335875,2021-12-25T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,FELONY ASSAULT,25-44,BLACK,F,25-44,WHITE HISPANIC,M,40.72979816400005,-73.86162125699997
670,794568857,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,25-44,WHITE HISPANIC,M,UNKNOWN,UNKNOWN,D,40.78248480700007,-73.95763451999993
671,716494117,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,45-64,WHITE HISPANIC,M,25-44,ASIAN / PACIFIC ISLANDER,F,40.759869755000075,-73.82897041199995
672,356347725,2021-12-31T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,POSSESSION OF STOLEN PROPERTY,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,E,40.67216368600003,-73.76660965499997
673,506187866,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,UNKNOWN,UNKNOWN,U,25-44,UNKNOWN,M,40.826130146000025,-73.89533167699994
674,468979356,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,18-24,BLACK,F,25-44,AMERICAN INDIAN/ALASKAN NATIVE,M,40.68888508100008,-73.98993751299997
675,982311274,2021-12-25T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,OFFENSES AGAINST PUBLIC ADMINI,UNKNOWN,UNKNOWN,M,25-44,BLACK,M,40.73374316100006,-74.00199682599998
676,330230072,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,VEHICLE AND TRAFFIC LAWS,25-44,BLACK,F,25-44,WHITE HISPANIC,F,40.79829254700008,-73.94082246699998
677,751809909,2021-10-21T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,RAPE,25-44,UNKNOWN,M,25-44,WHITE HISPANIC,F,40.74525274100006,-73.87006286999997
678,922058584,2021-12-24T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,BURGLARY,UNKNOWN,WHITE HISPANIC,M,18-24,WHITE,F,40.80959683800006,-73.94978559799995
679,702411130,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,45-64,WHITE,F,45-64,WHITE,M,40.65388611000003,-73.95449784399995
680,436083214,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,40.84806093700007,-73.93782516199997
681,355579175,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,45-64,BLACK,M,25-44,BLACK,M,40.857240631000025,-73.93065530599996
682,795932975,2021-12-18T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY OF MOTOR VEHICLE,<18,BLACK,F,UNKNOWN,UNKNOWN,D,40.651310102000025,-73.93954013799998
683,502795140,2021-12-24T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,18-24,BLACK,M,UNKNOWN,UNKNOWN,D,40.80959683800006,-73.94978559799995
684,857194680,2021-12-25T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,25-44,WHITE,M,45-64,WHITE HISPANIC,M,40.74978205700007,-73.87294857599994
685,954595178,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,GRAND LARCENY OF MOTOR VEHICLE,18-24,WHITE HISPANIC,U,18-24,WHITE,M,40.860158454000036,-73.93099931699999
686,970852121,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,BURGLARY,25-44,UNKNOWN,M,25-44,WHITE HISPANIC,M,40.88837698800006,-73.86353351099996
687,518164522,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,BURGLARY,25-44,WHITE HISPANIC,M,45-64,ASIAN / PACIFIC ISLANDER,M,40.75579401400006,-73.77765403299998
688,292297677,2021-12-24T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,BURGLARY,18-24,WHITE HISPANIC,F,UNKNOWN,UNKNOWN,D,40.67989700900005,-73.96651120299998
689,955711245,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,UNKNOWN,UNKNOWN,U,45-64,BLACK,F,40.81326200400008,-73.90710728999993
690,191623366,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,UNKNOWN,UNKNOWN,U,25-44,WHITE,M,40.733393954000064,-73.95478633899995
691,569797493,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,UNKNOWN,UNKNOWN,U,25-44,WHITE,F,40.61941436100005,-73.96219020999997
692,264314980,2021-12-21T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,UNKNOWN,UNKNOWN,U,<18,WHITE,F,40.82206022500004,-73.92399694899994
693,897332534,2021-12-31T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,25-44,BLACK,M,25-44,WHITE HISPANIC,F,40.74807004900003,-73.86165909499994
694,426597370,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,25-44,BLACK,F,25-44,BLACK,F,40.61883577100008,-74.02586788799994
695,193243260,2021-12-31T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,PETIT LARCENY,25-44,WHITE HISPANIC,F,18-24,WHITE,F,40.86175979000007,-73.86661768999993
696,968032098,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,PETIT LARCENY,UNKNOWN,WHITE HISPANIC,F,25-44,WHITE HISPANIC,M,40.68080577300003,-73.88295883299998
697,769309353,2021-12-24T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,MISCELLANEOUS PENAL LAW,25-44,WHITE HISPANIC,M,18-24,BLACK,M,40.84896615200007,-73.90483810799998
698,871461002,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,25-44,UNKNOWN,M,UNKNOWN,UNKNOWN,D,40.84283850100008,-73.93921789399997
699,670568155,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,UNKNOWN,UNKNOWN,U,18-24,WHITE,F,40.72309070400007,-74.00413948199997
700,300395897,2021-12-31T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,18-24,BLACK,M,25-44,AMERICAN INDIAN/ALASKAN NATIVE,F,40.73463080800008,-73.84787069299993
701,415755530,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,REAR OF,PETIT LARCENY,25-44,ASIAN / PACIFIC ISLANDER,F,UNKNOWN,WHITE,M,40.68651166200004,-73.80553020999997
702,571165652,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,BURGLARY,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,40.676881449000064,-74.01648082599996
703,669076522,2021-12-25T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,25-44,WHITE HISPANIC,M,45-64,BLACK HISPANIC,M,40.663055675000074,-73.91097138199996
704,150986351,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,25-44,WHITE HISPANIC,M,25-44,WHITE,M,40.76657162200007,-73.91834193499993
705,774596007,2021-12-26T00:00:00.000,COMPLETED,N.Y. TRANSIT POLICE,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,25-44,WHITE,F,25-44,WHITE HISPANIC,F,40.71802669700002,-73.99995815799997
706,820894367,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,UNKNOWN,BLACK HISPANIC,M,45-64,BLACK,F,40.666895659000026,-73.98158161699997
707,367027695,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,25-44,WHITE,M,25-44,WHITE HISPANIC,M,40.63287709700006,-74.14307690399994
708,195327969,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,UNKNOWN,UNKNOWN,U,25-44,UNKNOWN,F,40.67998785000003,-73.907044161
709,988501171,2021-12-14T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,25-44,WHITE,M,45-64,BLACK,M,40.71262145300005,-73.89852187699995
710,158697579,2021-12-31T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,UNKNOWN,BLACK,M,UNKNOWN,UNKNOWN,M,40.76493786000003,-73.95809692699999
711,430841861,2021-12-21T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,UNKNOWN,UNKNOWN,U,25-44,WHITE,M,40.623959927000044,-73.98888460799998
712,877561107,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,18-24,BLACK,M,45-64,WHITE HISPANIC,M,40.72399116500002,-73.85565887099993
713,260305783,2021-12-24T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,PETIT LARCENY,UNKNOWN,WHITE HISPANIC,M,25-44,BLACK,F,40.69543880800006,-73.98322537599995
714,499902647,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,CRIMINAL MISCHIEF & RELATED OF,UNKNOWN,BLACK,M,25-44,BLACK,F,40.66322449000006,-73.94944522199995
715,852972898,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,PETIT LARCENY,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,40.714725460000075,-73.83184580199998
716,947340449,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,40.81791344800007,-73.95681714199996
